students	lang1
for	lang1
Ben	ne
Carson	ne
"	other
me	lang2
quedé	lang2
en	lang2
shock	lang1

sentiment	positive
#elvacilondelagatita	lang2
#quotes	lang1
https://t.co/yFkeQ4TIoR	other

sentiment	negative
@adrianaaleee	other
embuste	lang2
,	other
dont	lang1
u	lang1
live	lang1
in	lang1
like	lang1
narnia	ne
?	other

sentiment	negative
@__tanyarivas	other
tu	lang2
me	lang2
abandonaste	lang2
bitch	lang1

sentiment	positive
True	lang1
domincan	lang1
Style	lang1
meal	lang1
!	other
#sancocho	lang2
#homemade	lang1
#food	lang1
#santodomingo	ne
#republica	lang2
@Maffio	other
@izemusic	other
@gelzmrbarba	other
http://t.co/KAKhYztXrr	other

sentiment	positive
#MiamifamilyEvent	lang1
#elvacilondelagatita	lang2
https://t.co/PCY7mXvI9q	other

sentiment	positive
@mayarodriguez96	other
@Carooo_24	other
jajaja	lang2
i	lang1
know	lang1
you	lang1
too	lang1
much	lang1
🤗	other

sentiment	neutral
CUADRADURA	lang2
!	other
QUE	lang2
PELOTA	lang2
MÁS	lang2
RARA	lang2
!	other
con	lang2
Luis	ne
y	lang2
CojoTv	ne
|	other
POPURRI	lang2
|	other
ROCKET	lang1
LEAGUE	lang1
:	other
https://t.co/YkrCUYYLZh	other
vía	lang2
@YouTube	other

sentiment	positive
Los	lang2
amo	lang2
.	other
@aarondiazmx	other
@iambetocuevas	other
;	other
Un	lang2
besote	lang2
a	lang2
mi	lang2
@zarahortiz	other
por	lang2
confiar	lang2
en	lang2
mi	lang2
y	lang2
a	lang2
ustedes	lang2
tambien	lang2
.	other
#picstitch	lang1
http://t.co/1JhlPkWeNl	other

sentiment	positive
Yo	lang2
sería	lang2
feliz	lang2
trabajando	lang2
como	lang2
babysitter	lang1

sentiment	positive
fragancias	lang2
del	lang2
verano	lang2
:	other
playa	lang2
y	lang2
off	lang1
!	other

sentiment	positive
Piece	lang1
of	lang1
art	lang1
on	lang1
your	lang1
body	lang1
.	other
#collar	lang2
Sabemos	lang2
que	lang2
amas	lang2
los	lang2
accesorios	lang2
porque	lang2
te	lang2
llenan	lang2
de	lang2
color	lang2
y	lang2
…	other
https://t.co/75N6nX3ftw	other

sentiment	negative
Por	lang2
cierto	lang2
hablando	lang2
de	lang2
directos	lang2
creo	lang2
que	lang2
soy	lang2
el	lang2
unico	lang2
tonto	lang2
con	lang2
1M	other
y	lang2
que	lang2
todabia	lang2
no	lang2
ha	lang2
hecho	lang2
ninguno	lang2
en	lang2
su	lang2
canal	lang2
..	other
.	other
Ahaha	lang2
matadme	lang2
plis	lang1
😰	other

sentiment	positive
Ser	lang2
una	lang2
mujer	lang2
no	lang2
es	lang2
una	lang2
desventaja	lang2
,	other
es	lang2
un	lang2
privilegio	lang2
!	other
cardigan	lang2
gris	lang2
oscuro	lang2
,	other
short	lang1
tribal	lang2
,	other
blusa	lang2
básica	lang2
fucsia	lang2
y	lang2
collar	lang2
http://t.co/AP0AL8L7Yi	other

sentiment	neutral
Cansadita	lang2
Pero	lang2
Feliz	lang2
!	other
Mas	lang2
y	lang2
mas	lang2
Registraciones	lang2
para	lang2
Nuestro	lang2
Open	lang1
house	lang1
.	other
Imagen	lang2
Modeling	lang1
By	lang1
La	lang2
Gatita	lang2
.	other
http://t.co/v2pn3Wwbic	other

sentiment	negative
@patisilva2013	other
bye	lang1
.	other
Te	lang2
odio	lang2
.	other

sentiment	negative
The	lang1
office	lang1
..	other
..	other
Senda	lang2
mierda	lang2

sentiment	positive
@NEGROPR76	other
@EddaTH1	other
Así	lang2
mismo	lang2
es	lang2
!!	other
!	other
Partyyyyyy	lang1

sentiment	negative
Forever	lang1
waiting	lang1
a	lang2
que	lang2
nos	lang2
recojan	lang2

sentiment	neutral
#quote	lang1
#elvacilondelaGatita	lang2
https://t.co/DEgo5fByte	other

sentiment	positive
Por	lang2
fin	lang2
!!	other
!!	other
!	other
Después	lang2
de	lang2
hoy	lang2
No	lang2
me	lang2
llame	lang2
q	lang2
yo	lang2
los	lang2
llamo	lang2
..	other
..	other
NO	lang2
#vacationmodefull	lang1
#Relaxation	lang1
✈️⚓️🚢☀️👙😈😎	other
@NEGROPR76	other

sentiment	positive
@alexandrarosado	other
jajaja	lang2
so	lang1
no	lang2
lo	lang2
ves	lang2
todas	lang2
las	lang2
semanas	lang2
?	other
💔	other

sentiment	neutral
@esangie023	other
que	lang2
como	lang2
te	lang2
fucking	lang1
fue	lang2
?	other

sentiment	positive
Ahora	lang2
en	lang2
camino	lang2
a	lang2
cordinar	lang2
vestuario	lang2
y	lang2
tenerlo	lang2
listo	lang2
para	lang2
mi	lang2
friend	lang1
@chiquibabyLA	other
que	lang2
viene	lang2
a	lang2
Miami	ne
@DespiertaAmeric	other
@Univision	other
👠👗	other

sentiment	positive
Sagrado	lang2
y	lang2
la	lang2
Inter	ne
faja	lang2
'os	lang1
mandándome	lang2
cartas	lang2
,	other
cabrones	lang2
,	other
que	lang2
no	lang2
voy	lang2
pa	lang2
'	other
allá	lang2
,	other
hostia	lang2

sentiment	negative
El	lang2
vlog	lang1
de	lang2
hoy	lang2
,	other
pequeñas	lang2
lucecitas	lang2
nocturnas	lang2
:	other
ME	lang2
ATACAN	lang2
POR	lang2
LA	lang2
CALLE	lang2
https://t.co/vnKbQWjcVM	other

sentiment	neutral
Quién	lang2
está	lang2
en	lang2
ocean	lang1
?	other

sentiment	positive
#Repost	lang1
jesusfoto	ne
with	lang1
repostapp	lang1
.	other
・・・	other
..	other
..	other
"	other
las	lang2
tradiciones	lang2
en	lang2
algun	lang2
momento	lang2
,	other
no	lang2
eran	lang2
tradiciones	lang2
,…	other
https://t.co/nW8em0QJsW	other

sentiment	negative
Hambre	lang2
y	lang2
Sueño	lang2
.	other
#thestruggle	lang1

sentiment	positive
@camilalaureanoo	other
el	lang2
primer	lang2
ep	lang2
fueron	lang2
las	lang2
primeras	lang2
140	other
pags	lang1
del	lang2
libro	lang2
,	other
osea	lang2
jajajajjajajajjaa	lang2

sentiment	neutral
#monday	lang1
#quote	lang1
#ElvacilondelaGatita	lang2
https://t.co/yUIsRZCKdk	other

sentiment	negative
Si	lang2
tu	lang2
quedas	lang2
preña	lang2
a	lang2
esta	lang2
edad	lang2
es	lang2
por	lang2
que	lang2
te	lang2
dio	lang2
la	lang2
gana	lang2
.	other
No	lang2
hay	lang2
break	lang1
.	other
Al	lang2
menos	lang2
que	lang2
te	lang2
violen	lang2
pero	lang2
aja	lang2
..	other
.	other

sentiment	positive
#quote	lang1
#elvacilondelagatita	lang2
http://t.co/uwbs7EHEG7	other

sentiment	positive
@camilalaureanoo	other
hahahaha	lang1
te	lang2
amo	lang2
mujeL	lang2

sentiment	positive
JAJAJA	lang2
@JordiWild	other
PARA	lang2
QUE	lang2
VEAS	lang2
QUE	lang2
YO	lang2
ARRIESGO	lang2
EN	lang2
INNOVAR	lang2
EH	lang2
BRO	lang1
!!	other
ENCIMA	lang2
ES	lang2
LA	lang2
CANCIÓN	lang2
DE	lang2
BEN	ne
AND	lang1
ED	ne
!!	other
!	other
AJAJA	lang2
:O	other

sentiment	positive
👗	other
trendy	lang1
day	lang1
!	other
#ilovesalhuaclothing	lang1
Envíos	lang2
096.880.7384	other
http://t.co/A09kabcT9y	other

sentiment	negative
@AndreaChediak	other
agree	lang1
.	other
Yo	lang2
ya	lang2
la	lang2
odiooooooo	lang2
!	other

sentiment	positive
#temasdepareja	lang2
hello	lang1
!!	other
!!	other
!	other
El	lang2
celular	lang2
!!	other
!!	other
Estoy	lang2
aquí	lang2
!.	other
..	other
Lol	lang1
https://t.co/cmXTdjnoy3	other

sentiment	positive
Comiendo	lang2
con	lang2
@NEGROPR76	other
en	lang2
@checkersrallys	other
!	other
Very	lang1
Good	lang1
!!	other
http://t.co/jStr4ND9uC	other

sentiment	positive
Demasiado	lang2
craving	lang1
de	lang2
tostones	lang2
de	lang2
pana	lang2

sentiment	positive
El	lang2
vlog	lang1
de	lang2
hoy	lang2
..	other
.	other
VIAJE	lang2
A	lang2
UN	lang2
PUEBLO	lang2
PERDIDO	lang2
https://t.co/3B6dtbKLKD	other

sentiment	positive
@ariannebobe	other
jajjjaja	lang2
love	lang1
u	lang1
too	lang1
🙂🙂	other

sentiment	positive
Beers	lang1
con	lang2
la	lang2
familia	lang2
🍻	other
Ultima	lang2
semana	lang2
de	lang2
masoquismo	lang2
.	other

sentiment	negative
No	lang2
he	lang2
hecho	lang2
los	lang2
workouts	lang1
de	lang2
la	lang2
uni	lang1
😖	other

sentiment	positive
@eljosean96	other
jajajaj	lang2
good	lang1
luck	lang1
kid	lang1
!!	other

sentiment	positive
“	other
@RashelDiaz	other
:	other
Gracias	lang2
@AngieEstilo	other
por	lang2
mi	lang2
look	lang1
de	lang2
hoy	lang2
para	lang2
@UnNuevoDia	other
http://t.co/ndEg5tyrMZ	other
”	other
y	lang2
@carimorenojewel	other
x	lang2
el	lang2
bello	lang2
collar	lang2

sentiment	negative
"	other
El	lang2
mundo	lang2
sigue	lang2
dando	lang2
vueltas	lang2
no	lang2
espera	lang2
por	lang2
nadie	lang2
..	other
.	other
"	other
#neverforget	lang1
@mememecaigo	other

sentiment	positive
No	lang2
sé	lang2
cómo	lang2
está	lang2
pasando	lang2
pero	lang2
me	lang2
está	lang2
llegando	lang2
el	lang2
wifi	lang1
de	lang2
@rushsmith	other
a	lang2
casa	lang2
.	other
Llevo	lang2
un	lang2
rato	lang2
sin	lang2
moverme	lang2
y	lang2
se	lang2
me	lang2
están	lang2
durmiendo	lang2
las	lang2
manos	lang2
.	other

sentiment	negative
How	lang1
to	lang1
get	lang1
away	lang1
with	lang1
murder	lang1
está	lang2
cabrón	lang2
💁🏽	other

sentiment	neutral
“	other
@Charlyperez	other
:	other
Con	lang2
@AngieEstilo	other
Having	lang1
Lunch	lang1
http://t.co/HNR6HneCRj	other
”	other
Belini	ne
time	lang1

sentiment	positive
Ella	lang2
es	lang2
Una	lang2
de	lang2
las	lang2
Personas	lang2
Mas	lang2
Especiales	lang2
en	lang2
mi	lang2
Vida	lang2
!	other
Gracias	lang2
@lauragarciafm	other
#Bestfriends	lang1
http://t.co/N5REdJSkyt	other

sentiment	negative
Y	lang2
entonces	lang2
todos	lang2
los	lang2
wannabe	lang1
's	lang1
pasarán	lang2
a	lang2
hablar	lang2
de	lang2
fútbol	lang2
como	lang2
si	lang2
supieran	lang2
.	other
https://t.co/ZL3f7PR0P1	other

sentiment	positive
Loas	lang2
cosas	lang2
mas	lang2
pequeñitas	lang2
nos	lang2
llenan	lang2
de	lang2
felicidad	lang2
.	other
collar	lang2
de	lang2
cruz	lang2
Color	lang2
café	lang2
$	other
9.80	other
#neckless	lang1
#collar	lang2
#accesorios	lang2
http://t.co/zxGGHzavFC	other

sentiment	positive
Dias	lang2
en	lang2
la	lang2
escuela	lang2
soleados	lang2
,	other
Verano	lang2
day	lang1
1	other
empieza	lang2
a	lang2
llover	lang2
.	other
Que	lang2
bello	lang2
es	lang2
todo	lang2
.	other

sentiment	positive
LOOOL	lang1
🔥🔥	other
Si	lang2
seguimos	lang2
así	lang2
puede	lang2
que	lang2
hoy	lang2
seamos	lang2
10.000	other
Zombers	lang1
mas	lang2
!!	other
LOCURA	lang2
!!	other
Muchas	lang2
gracias	lang2
por	lang2
todo	lang2
!	other
Me	lang2
alegro	lang2
que	lang2
os	lang2
guste	lang2
todo	lang2
!	other
😊😊😍	other

sentiment	neutral
Ya	lang2
tengo	lang2
sueño	lang2
.	other
Bye	lang1
.	other

sentiment	positive
La	lang2
India	ne
estará	lang2
en	lang2
el	lang2
Grand	lang1
Slam	lang1
Party	lang1
Latino	lang2
#GSPArtylatino	ne
http://t.co/0KidjeNfH9	other
https://t.co/pxMQ3gKzZN	other

sentiment	negative
Me	lang2
estoy	lang2
fucking	lang1
enojando	lang2
.	other

sentiment	neutral
@vmartinez_reyes	other
tu	lang2
ves	lang2
este	lang2
show	lang1
?	other
yo	lang2
la	lang2
amo	lang2
pero	lang2
no	lang2
puedo	lang2
creer	lang2
lo	lang2
que	lang2
hizo	lang2
ayer	lang2

sentiment	positive
@PMGA_	other
I	lang1
can	lang1
imagine	lang1
jajaja	lang2

sentiment	positive
@NEGROPR76	other
Siempre	lang2
baby	lang1
!	other
Te	lang2
Amo	lang2
mas	lang2
!	other

sentiment	positive
Love	lang1
is	lang1
in	lang1
the	lang1
beach	lang1
🌞	other
colección	lang2
ya	lang2
en	lang2
tienda	lang2
📍	other
urdesa	ne
circunvalación	lang2
sur	lang2
723	other
y	lang2
guayacanes	ne
#allyouneedisecuador	lang1
https://t.co/BsB5yxtMYi	other

sentiment	negative
@iLeoVlogs	other
ya	lang2
eres	lang2
un	lang2
viejo	lang2
verde	lang2
estando	lang2
en	lang2
la	lang2
veintena	lang2
wtf	lang1

sentiment	negative
Dos	lang2
trabajos	lang2
a	lang2
la	lang2
misma	lang2
vez	lang2
que	lang2
necesitan	lang2
2	other
,	other
000	other
passwords	lang1
por	lang2
día	lang2
.	other

sentiment	positive
Da	lang2
pena	lang2
que	lang2
estos	lang2
niños	lang2
hoy	lang2
en	lang2
día	lang2
nunca	lang2
soplaran	lang2
un	lang2
cassette	lang1
cuando	lang2
se	lang2
frisé	lang2
el	lang2
juego	lang2
.	other

sentiment	positive
Con	lang2
Mi	lang2
Team	lang1
#ElvacilonDeLaGatita	lang2
en	lang2
@elzol1067fm	other
Dandote	lang2
Gracias	lang2
a	lang2
Dios	lang2
!	other
Otro	lang2
Dia	lang2
..	other
http://t.co/ysRJLSPgfS	other

sentiment	positive
@RealPorta	other
estás	lang2
hecho	lang2
todo	lang2
un	lang2
Infamous	lang1
Second	lang1
Son	lang1
!	other
:P	other

sentiment	neutral
Collar	lang2
🐚	other
Get	lang1
your	lang1
neckless	lang1
!	other
Lista	lang2
para	lang2
el	lang2
fin	lang2
de	lang2
semana	lang2
?	other
Collar	lang2
y	lang2
aretes	lang2
$	other
12.90	other
http://t.co/kXxFrkEbM7	other

sentiment	positive
#Repost	lang1
@primerimpacto	other
with	lang1
repostapp	lang1
.	other
・・・	other
Gracias	lang2
por	lang2
su	lang2
sintonía	lang2
!	other
Desde	lang2
dónde	lang2
nos	lang2
sintonizan	lang2
?…	other
https://t.co/2mr09U3QQu	other

sentiment	neutral
@lorraine_otero	other
pero	lang2
es	lang2
enserio	lang2
no	lang2
me	lang2
flakees	lang1

sentiment	neutral
ESQUIVO	lang2
TODAS	lang2
LAS	lang2
FLECHAS	lang2
!	other
|	other
JUEGOS	lang2
DEL	lang2
HAMBRE	lang2
|	other
Minecraft	lang1
:	other
https://t.co/0BTjhMxPbA	other
vía	lang2
@YouTube	other

sentiment	neutral
@Marialepanda	other
con	lang2
razón	lang2
me	lang2
llamaste	lang2
,	other
2	other
busy	lang1
4	other
you	lang1
✋	other

sentiment	positive
Despegadito	lang2
Loco	lang2
@edwinbau	other
Terapia	lang2
de	lang2
Baile	lang2
#ElvacilonDeLaGatita	lang2
#MorningShow	lang1
#Onair	lang1
http://t.co/c79YIfYFX8	other

sentiment	positive
Domingo	lang2
de	lang2
Brava	ne
Old	lang1
School	lang1
🔥🍾	other

sentiment	positive
Lo	lang2
que	lang2
me	lang2
acabo	lang2
de	lang2
escribir	lang2
no	lang2
es	lang2
normal	lang2
:/	other
puede	lang2
que	lang2
sea	lang2
mi	lang2
mejor	lang2
rap	lang1
play	lang1
!	other
XD	other
😍😍😍	other

sentiment	positive
El	lang2
nuevo	lang2
video	lang2
explica	lang2
cosas	lang2
sobre	lang2
el	lang2
media	lang2
fest	lang1
en	lang2
chile	ne
y	lang2
argentina	ne
miradlo	lang2
!	other
:D	other
YA	lang2
VES	lang2
|	other
NERY	ne
GODOY	ne
&	other
KRONNO	lang1
http://t.co/90XNn6Xdj0	other

sentiment	negative
El	lang2
vlog	lang1
de	lang2
hoy	lang2
:	other
SE	lang2
NOS	lang2
FUE	lang2
DE	lang2
LAS	lang2
MANOS	lang2
http://t.co/gC7TLJLaTp	other

sentiment	neutral
hay	lang2
gente	lang2
que	lang2
se	lang2
queja	lang2
por	lang2
todo	lang2
así	lang2
que	lang2
nunca	lang2
sé	lang2
cuando	lang2
es	lang2
en	lang2
serio	lang2
o	lang2
cuando	lang2
es	lang2
un	lang2
show	lang1

sentiment	neutral
Un	lang2
buen	lang2
año	lang2
a	lang2
mi	lang2
y	lang2
a	lang2
mis	lang2
mejores	lang2
amigas	lang2
se	lang2
nos	lang2
ocurrió	lang2
de	lang2
vestirnos	lang2
de	lang2
Britoleras	ne
para	lang2
twin	lang1
day	lang1
.	other
¿	other
Que	lang2
carajos	lang2
estabamos	lang2
pensando	lang2
?	other

sentiment	neutral
Jajajaja	lang2
prodigy	lang1
seguro	lang2
https://t.co/XGiO17Bl4o	other

sentiment	positive
El	lang2
vlog	lang1
de	lang2
hoy	lang2
,	other
pequeños	lang2
vestidos	lang2
blancos	lang2
:	other
YOUTUBERS	lang1
DE	lang2
FESTIVAL	lang2
https://t.co/jocNwHcwwF	other

sentiment	positive
hoy	lang2
el	lang2
countdown	lang1
marca	lang2
:	other
0	other
..	other
no	lang2
se	lang2
como	lang2
sentirme	lang2
de	lang2
eso	lang2

sentiment	negative
@NEGROPR76	other
Omg	lang1
!!	other
!	other
En	lang2
serio	lang2
?!	other
?!	other
!	other
Noooo	lang2
!!	other
!	other

sentiment	positive
Energia	lang2
!!	other
Ahora	lang2
a	lang2
Jugar	lang2
con	lang2
mis	lang2
mascotas	lang2
desde	lang2
la	lang2
6am	other
.	other
#morningWin	lang1
@belVitaLatino	other
con	lang2
Belvita	ne
.	other
http://t.co/lnl6KScYeO	other

sentiment	positive
FUCKING	lang1
OKC	lang1
ÑETAAAAA	lang2
😈🤘🏻	other

sentiment	positive
El	lang2
odio	lang2
del	lang2
coach	lang1
hacia	lang2
natcha	ne
,	other
teresa	ne
y	lang2
yo	lang2
es	lang2
increible	lang2
😂	other

sentiment	negative
Rodilla	lang2
y	lang2
hombro	lang2
lesionado	lang2
..	other
No	lang2
se	lang2
como	lang2
voy	lang2
a	lang2
sobrevivir	lang2
la	lang2
uni	lang1
esta	lang2
semana	lang2

sentiment	positive
#allithinkabout	lang1
..	other
.	other
3	other
días	lang2
.	other
https://t.co/KaUTAB7rmv	other

sentiment	positive
@farianav	other
@weshlyann	other
-braulio	ne
-bichita	lang2
pero	lang2
una	lang2
chulería	lang2
-love	lang1
your	lang1
hair	lang1

sentiment	neutral
Bueno	lang2
tras	lang2
el	lang2
show	lang1
de	lang2
hoy	lang2
en	lang2
buenos	lang2
aires	lang2
toca	lang2
descansar	lang2
^^	other
https://t.co/EflBqgrf51	other

sentiment	neutral
Imagen	lang2
Modeling	lang1
by	lang1
La	lang2
Gatita	lang2
https://t.co/ZKONJn3RM1	other

sentiment	positive
Tengo	lang2
una	lang2
preocupación	lang2
genuina	lang2
al	lang2
ver	lang2
tantas	lang2
canciones	lang2
de	lang2
Romeo	ne
Santos	ne
en	lang2
el	lang2
playlist	lang1
de	lang2
Martín	ne
🤔	other

sentiment	negative
LA	lang2
EPIC	lang1
KILL	lang1
!!	other
MI	lang2
GORRA	lang2
DEL	lang2
A	lang2
SUERTE	lang2
|	other
MULTIJUGADOR	lang2
|	other
COD	ne
BLACK	ne
OPS	ne
3	ne
:	other
https://t.co/LH1MNGT1GZ	other
vía	lang2
@YouTube	other

sentiment	neutral
Javi	ne
pone	lang2
un	lang2
cafreria	lang2
and	lang1
the	lang1
world	lang1
flips	lang1
out	lang1
🙄🙄	other

sentiment	negative
Q	lang2
hacer	lang2
si	lang2
los	lang2
q	lang2
se	lang2
perdieron	lang2
en	lang2
el	lang2
mall	lang1
son	lang2
mis	lang2
padres	lang2
y	lang2
no	lang2
tienen	lang2
su	lang2
teléfono	lang2
..	other
..	other
?	other
😐	other

sentiment	positive
Regalito	lang2
de	lang2
mi	lang2
novio	lang2
straight	lang1
from	lang1
Dubai	ne
#BestBoyfriend	lang1
https://t.co/sqFeu9hiNF	other

sentiment	positive
Kim	ne
y	lang2
Kanye	ne
alquilan	lang2
Disneyland	ne
para	lang2
celebrar	lang2
el	lang2
cumpleaños	lang2
de	lang2
North	lang1
http://t.co/TejsGcGJ9Q	other
http://t.co/l49Yk2wxak	other

sentiment	positive
@gabiwalabi	other
ya	lang2
con	lang2
lo	lang2
de	lang2
kanye	ne
es	lang2
suficiente	lang2
😂	other
no	lang1
more	lang1
fights	lang1

sentiment	neutral
El	lang2
vlog	lang1
de	lang2
hoy	lang2
,	other
pequeños	lang2
ojos	lang2
de	lang2
cuervo	lang2
:	other
VIGILANDO	lang2
A	lang2
LOS	lang2
PIRATAS	lang2
!!	other
https://t.co/m1znCIb9Kq	other

sentiment	positive
@oceanus_lives	other
hahahaha	lang1
algún	lang2
día	lang2
te	lang2
llegará	lang2
mijo	lang2
😁	other

sentiment	positive
Hoy	lang2
es	lang2
de	lang2
cine	lang2
full	lang1
.	other

sentiment	positive
Classy	lang1
como	lang2
un	lang2
obrero	lang2
💁🏼🍕	other
https://t.co/BKdqgmxc40	other

sentiment	neutral
#clavesparavestir	lang2
@peopleenespanol	other
#moda	lang2
#belleza	lang2
#estilo	lang2
#trends	lang1
#fashion	lang1
#stylist	lang1
#fashionstylist	lang1
…	other
http://t.co/2LGBmpiD1o	other

sentiment	neutral
Voy	lang2
a	lang2
pensar	lang2
que	lang2
el	lang2
crush	lang1
es	lang2
mutuo	lang2

sentiment	neutral
No	lang2
me	lang2
he	lang2
sacado	lang2
un	lang2
selfie	lang1
decente	lang2
hace	lang2
meses	lang2

sentiment	positive
OMG	lang1
!	other
Ray	ne
J	ne
obsequiará	lang2
a	lang2
Kim	ne
Kardashian	ne
por	lang2
su	lang2
boda	lang2
regalías	lang2
de	lang2
su	lang2
vídeo	lang2
porno	lang2
http://t.co/aOEVFTgNyf	other

sentiment	positive
Nooss	lang2
vamos	lang2
!!	other
!	other
Partyyy	lang1
!!	other
http://t.co/Y9kgHuEA	other

sentiment	positive
Mi	lang2
vecina	lang2
me	lang2
va	lang2
a	lang2
gastar	lang2
el	lang2
nombre	lang2
de	lang2
tantas	lang2
veces	lang2
que	lang2
grita	lang2
"	other
Natiiii	ne
"	other
de	lang2
una	lang2
casa	lang2
a	lang2
otra	lang2
,	other
gosh	lang1

sentiment	positive
Lunes	lang2
..	other
..	other
Para	lang2
agradecerle	lang2
a	lang2
Dios	lang2
otro	lang2
día	lang2
,	other
otra	lang2
Oportundad	lang2
..	other
..	other
GOOD	lang1
Morning	lang1
familia	lang2
..	other
..	other
Buenos	lang2
Días	lang2
…	other
https://t.co/xHaPQ0pAlg	other

sentiment	negative
@NEWdanicsierra	other
@esangie023	other
lean	lang2
los	lang2
tweets	lang1
de	lang2
esa	lang2
cuenta	lang2
es	lang2
como	lang2
una	lang2
version	lang2
cheapy	lang1
de	lang2
college	lang1
confessions	lang1

sentiment	positive
el	lang2
hydro	lang1
massage	lang1
bed	lang1
del	lang2
gym	lang1
es	lang2
gloria	lang2
me	lang2
da	lang2
ganas	lang2
de	lang2
ir	lang2
solo	lang2
para	lang2
usarlo	lang2
..	other
.	other
jajajaa	lang2

sentiment	negative
Yo	lang2
los	lang2
otros	lang2
dias	lang2
me	lang2
fui	lang2
a	lang2
jangiar	lang2
con	lang2
el	lang2
saurio	lang2
y	lang2
le	lang2
dije	lang2
a	lang2
mami	lang2
por	lang2
text	lang1
qe	lang2
sali	lang2
..	other
..	other

sentiment	negative
Sera	lang2
que	lang2
mis	lang2
nietos	lang2
escucharan	lang2
de	lang2
lorenzo	ne
?	other
#niggahedead	lang1
#lethimrip	lang1

sentiment	positive
@Marialepanda	other
jajaja	lang2
nena	lang2
hello	lang1
,	other
do	lang1
n´t	lang1
say	lang1
that	lang1

sentiment	neutral
*	other
inglés	lang2
*	other
english	lang1
*	other
inglés	lang2
https://t.co/sBzVZ4DnCC	other

sentiment	positive
Le	lang2
hable	lang2
a	lang2
mami	lang2
pa	lang2
ver	lang2
si	lang2
comprabamos	lang2
un	lang2
carro	lang2
pa	lang2
mi	lang2
,	other
conociendola	lang2
le	lang2
dije	lang2
que	lang2
no	lang2
me	lang2
compre	lang2
un	lang2
Hot	lang1
Wheels	lang1
y	lang2
hoy	lang2
llego	lang2
un	lang2
carro	lang2
a	lang2
casa	lang2
🙄😬	other

sentiment	negative
@teamlagatita	other
con	lang2
su	lang2
nuevo	lang2
carro	lang2
de	lang2
@juicydirty	other
.	other
OMG	lang1
how	lang1
funny	lang1
@juicydirty	other
@elzol1067fm	other
@	other
Off	lang1
Lease	lang1
…	other
http://t.co/KVQ2UBKqxu	other

sentiment	positive
Para	lang2
una	lang2
noticiero	lang2
estelar	lang2
es	lang2
necesario	lang2
un	lang2
outfit	lang1
#espectacular	lang2
!	other
Lucete	lang2
como	lang2
nuestra	lang2
querida	lang2
…	other
https://t.co/vgEWEGP7xw	other

sentiment	neutral
@kate_ramos15	other
relax	lang1
las	lang2
rebajas	lang2
el	lang2
semestre	lang2
que	lang2
viene	lang2
.	other
estoy	lang2
segura	lang2
que	lang2
si	lang2
no	lang2
te	lang2
cocino	lang2
,	other
te	lang2
moriras	lang2
de	lang2
hambre	lang2
.	other

sentiment	positive
#LoveWins	lang1
today	lang1
💪🏼	other
Ley	lang2
aprobada	lang2
para	lang2
la	lang2
igualdad	lang2
de	lang2
derechos	lang2
para	lang2
parejas	lang2
homosexuales	lang2
en	lang2
todo	lang2
los	lang2
Estados	ne
Unidos	lang2
.	other

sentiment	negative
Yo	lang2
me	lang2
gradué	lang2
de	lang2
hs	lang2
pensando	lang2
que	lang2
sabía	lang2
lo	lang2
necesario	lang2
en	lang2
la	lang2
vida	lang2
,	other
hasta	lang2
que	lang2
entré	lang2
a	lang2
la	lang2
uni	lang1
y	lang2
me	lang2
di	lang2
cuenta	lang2
que	lang2
no	lang2
sabía	lang2
un	lang2
carajo	lang2

sentiment	negative
PEOR	lang2
WORKOUT	lang1
DE	lang2
MI	lang2
VIDA	lang2
!!	other

sentiment	negative
I	lang1
'm	lang1
proud	lang1
hoy	lang2
no	lang2
tengo	lang2
jacket	lang1
puesto	lang2
dimelo	lang2
..	other
thin	lang1
skin	lang1
puñeta	lang2
que	lang2
frio	lang2

sentiment	neutral
Se	lang2
me	lang2
olvido	lang2
hace	lang2
cuanto	lang2
fue	lang2
mi	lang2
ultimo	lang2
date	lang1
.	other

sentiment	positive
Alguien	lang2
me	lang2
puede	lang2
explicar	lang2
por	lang2
en	lang2
Dorado	lang2
no	lang2
hay	lang2
nada	lang2
abierto	lang2
un	lang2
jueves	lang2
a	lang2
las	lang2
9pm	other
,	other
o	lang2
sea	lang2
hello	lang1

sentiment	negative
1	other
hora	lang2
para	lang2
salir	lang2
de	lang2
Damman	ne
Hall	lang1
..	other
.	other
fucking	lang1
maze	lang1
I	lang1
hate	lang1
you	lang1

sentiment	neutral
@metruan	other
mano	lang2
,	other
tantas	lang2
ganas	lang2
que	lang2
tenía	lang2
de	lang2
darle	lang2
rt	lang1

sentiment	positive
@camilalaureanoo	other
mira	lang2
mi	lang2
otro	lang2
tweet	lang1
💕	other

sentiment	neutral
Jajajajajajajajajajajajaja	lang2
ok	lang1
ok	lang1
ok	lang1

sentiment	positive
How	lang1
come	lang1
ya	lang2
son	lang2
las	lang2
12	other
?	other

sentiment	positive
FaceTime	lang1
en	lang2
thanksgiving	lang1
y	lang2
lo	lang2
primero	lang2
que	lang2
mencionan	lang2
es	lang2
lo	lang2
jincha	lang2
que	lang2
estoy	lang2
..	other
.	other
gracias	lang2

sentiment	positive
