	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	word	pos_freq	neg_freq	neu_freq	freq
15522	15522	15522	15522	15522	15522	15522	15522	15522	15522	15522	15522	15522	Wujjuuuu	1	0	0	1
15523	15523	15523	15523	15523	15523	15523	15523	15523	15523	15523	15523	15523	Wuooliiss	1	0	0	1
15524	15524	15524	15524	15524	15524	15524	15524	15524	15524	15524	15524	15524	X	8	0	3	11
15525	15525	15525	15525	15525	15525	15525	15525	15525	15525	15525	15525	15525	X2	0	0	1	1
15526	15526	15526	15526	15526	15526	15526	15526	15526	15526	15526	15526	15526	XAO	0	0	1	1
15527	15527	15527	15527	15527	15527	15527	15527	15527	15527	15527	15527	15527	XD	47	5	16	68
15528	15528	15528	15528	15528	15528	15528	15528	15528	15528	15528	15528	15528	XDD	4	0	3	7
15529	15529	15529	15529	15529	15529	15529	15529	15529	15529	15529	15529	15529	XDDDDDDDDDD	1	0	0	1
15530	15530	15530	15530	15530	15530	15530	15530	15530	15530	15530	15530	15530	XDXP	1	0	0	1
15531	15531	15531	15531	15531	15531	15531	15531	15531	15531	15531	15531	15531	XLTE	0	0	1	1
15532	15532	15532	15532	15532	15532	15532	15532	15532	15532	15532	15532	15532	XMEN	0	1	0	1
15533	15533	15533	15533	15533	15533	15533	15533	15533	15533	15533	15533	15533	XP	3	0	1	4
15534	15534	15534	15534	15534	15534	15534	15534	15534	15534	15534	15534	15534	XX	1	1	1	3
15535	15535	15535	15535	15535	15535	15535	15535	15535	15535	15535	15535	15535	XXX	2	0	0	2
15536	15536	15536	15536	15536	15536	15536	15536	15536	15536	15536	15536	15536	XYY	0	1	0	1
15537	15537	15537	15537	15537	15537	15537	15537	15537	15537	15537	15537	15537	X_X	0	0	1	1
15538	15538	15538	15538	15538	15538	15538	15538	15538	15538	15538	15538	15538	Xabi	0	0	1	1
15539	15539	15539	15539	15539	15539	15539	15539	15539	15539	15539	15539	15539	Xbox	1	0	1	2
15540	15540	15540	15540	15540	15540	15540	15540	15540	15540	15540	15540	15540	Xmas	1	0	0	1
15541	15541	15541	15541	15541	15541	15541	15541	15541	15541	15541	15541	15541	Xmen	1	0	1	2
15542	15542	15542	15542	15542	15542	15542	15542	15542	15542	15542	15542	15542	Xmil	0	1	0	1
15543	15543	15543	15543	15543	15543	15543	15543	15543	15543	15543	15543	15543	Xolos	1	0	0	1
15544	15544	15544	15544	15544	15544	15544	15544	15544	15544	15544	15544	15544	Xoxo	1	0	1	2
15545	15545	15545	15545	15545	15545	15545	15545	15545	15545	15545	15545	15545	Xtc	1	0	0	1
15546	15546	15546	15546	15546	15546	15546	15546	15546	15546	15546	15546	15546	Y	135	44	97	276
15547	15547	15547	15547	15547	15547	15547	15547	15547	15547	15547	15547	15547	YA	14	2	13	29
15548	15548	15548	15548	15548	15548	15548	15548	15548	15548	15548	15548	15548	YAA	0	1	0	1
15549	15549	15549	15549	15549	15549	15549	15549	15549	15549	15549	15549	15549	YAAAA	0	0	1	1
15550	15550	15550	15550	15550	15550	15550	15550	15550	15550	15550	15550	15550	YAAAAS	1	0	0	1
15551	15551	15551	15551	15551	15551	15551	15551	15551	15551	15551	15551	15551	YAAAASSSSS	1	0	0	1
15552	15552	15552	15552	15552	15552	15552	15552	15552	15552	15552	15552	15552	YAAAS	1	0	0	1
15553	15553	15553	15553	15553	15553	15553	15553	15553	15553	15553	15553	15553	YALY	1	0	0	1
15554	15554	15554	15554	15554	15554	15554	15554	15554	15554	15554	15554	15554	YAS	2	0	0	2
15555	15555	15555	15555	15555	15555	15555	15555	15555	15555	15555	15555	15555	YASS	3	0	0	3
15556	15556	15556	15556	15556	15556	15556	15556	15556	15556	15556	15556	15556	YASS:')	1	0	0	1
15557	15557	15557	15557	15557	15557	15557	15557	15557	15557	15557	15557	15557	YAZ	1	0	0	1
15558	15558	15558	15558	15558	15558	15558	15558	15558	15558	15558	15558	15558	YEARRRRRRRR	1	0	0	1
15559	15559	15559	15559	15559	15559	15559	15559	15559	15559	15559	15559	15559	YEEEEES	1	0	0	1
15560	15560	15560	15560	15560	15560	15560	15560	15560	15560	15560	15560	15560	YELLOWMELLOW	2	0	5	7
15561	15561	15561	15561	15561	15561	15561	15561	15561	15561	15561	15561	15561	YESSSS	2	0	0	2
15562	15562	15562	15562	15562	15562	15562	15562	15562	15562	15562	15562	15562	YESSSSS	1	0	0	1
15563	15563	15563	15563	15563	15563	15563	15563	15563	15563	15563	15563	15563	YESSSSSSS	1	0	0	1
15564	15564	15564	15564	15564	15564	15564	15564	15564	15564	15564	15564	15564	YEY	1	0	0	1
15565	15565	15565	15565	15565	15565	15565	15565	15565	15565	15565	15565	15565	YO	21	7	8	36
15566	15566	15566	15566	15566	15566	15566	15566	15566	15566	15566	15566	15566	YOLO	0	0	1	1
15567	15567	15567	15567	15567	15567	15567	15567	15567	15567	15567	15567	15567	YOOOO	1	0	0	1
15568	15568	15568	15568	15568	15568	15568	15568	15568	15568	15568	15568	15568	YORK	1	0	1	2
15569	15569	15569	15569	15569	15569	15569	15569	15569	15569	15569	15569	15569	YORKKK	1	0	0	1
15570	15570	15570	15570	15570	15570	15570	15570	15570	15570	15570	15570	15570	YOU	6	1	2	9
15571	15571	15571	15571	15571	15571	15571	15571	15571	15571	15571	15571	15571	YOUR	3	0	1	4
15572	15572	15572	15572	15572	15572	15572	15572	15572	15572	15572	15572	15572	YOUTUBE	7	0	3	10
15573	15573	15573	15573	15573	15573	15573	15573	15573	15573	15573	15573	15573	YOUTUBER	3	0	4	7
15574	15574	15574	15574	15574	15574	15574	15574	15574	15574	15574	15574	15574	YOUTUBERS	11	1	5	17
15575	15575	15575	15575	15575	15575	15575	15575	15575	15575	15575	15575	15575	YOUUU	1	0	0	1
15576	15576	15576	15576	15576	15576	15576	15576	15576	15576	15576	15576	15576	YT	0	0	1	1
15577	15577	15577	15577	15577	15577	15577	15577	15577	15577	15577	15577	15577	YUCK	1	0	0	1
15578	15578	15578	15578	15578	15578	15578	15578	15578	15578	15578	15578	15578	Ya	129	42	79	250
15579	15579	15579	15579	15579	15579	15579	15579	15579	15579	15579	15579	15579	Yaga	0	0	1	1
15580	15580	15580	15580	15580	15580	15580	15580	15580	15580	15580	15580	15580	Yakarta	1	0	0	1
15581	15581	15581	15581	15581	15581	15581	15581	15581	15581	15581	15581	15581	Yal	0	0	1	1
15582	15582	15582	15582	15582	15582	15582	15582	15582	15582	15582	15582	15582	Yall	1	1	0	2
15583	15583	15583	15583	15583	15583	15583	15583	15583	15583	15583	15583	15583	Yaly	1	0	0	1
15584	15584	15584	15584	15584	15584	15584	15584	15584	15584	15584	15584	15584	Yami	1	0	0	1
15585	15585	15585	15585	15585	15585	15585	15585	15585	15585	15585	15585	15585	Yancy	0	0	1	1
15586	15586	15586	15586	15586	15586	15586	15586	15586	15586	15586	15586	15586	Yandel	2	2	1	5
15587	15587	15587	15587	15587	15587	15587	15587	15587	15587	15587	15587	15587	Yang	0	0	1	1
15588	15588	15588	15588	15588	15588	15588	15588	15588	15588	15588	15588	15588	Yanielis	0	0	1	1
15589	15589	15589	15589	15589	15589	15589	15589	15589	15589	15589	15589	15589	Yankee	1	0	0	1
15590	15590	15590	15590	15590	15590	15590	15590	15590	15590	15590	15590	15590	Yas	1	0	0	1
15591	15591	15591	15591	15591	15591	15591	15591	15591	15591	15591	15591	15591	Yayyyyy	1	0	0	1
15592	15592	15592	15592	15592	15592	15592	15592	15592	15592	15592	15592	15592	Yazmin	0	1	1	2
15593	15593	15593	15593	15593	15593	15593	15593	15593	15593	15593	15593	15593	Yea	1	3	0	4
15594	15594	15594	15594	15594	15594	15594	15594	15594	15594	15594	15594	15594	Yeah	7	0	1	8
15595	15595	15595	15595	15595	15595	15595	15595	15595	15595	15595	15595	15595	Yeahhh	5	0	0	5
15596	15596	15596	15596	15596	15596	15596	15596	15596	15596	15596	15596	15596	Yeahhhh	1	0	1	2
15597	15597	15597	15597	15597	15597	15597	15597	15597	15597	15597	15597	15597	Year	1	0	3	4
15598	15598	15598	15598	15598	15598	15598	15598	15598	15598	15598	15598	15598	Yeeeah	1	0	0	1
15599	15599	15599	15599	15599	15599	15599	15599	15599	15599	15599	15599	15599	Yei	2	0	0	2
15600	15600	15600	15600	15600	15600	15600	15600	15600	15600	15600	15600	15600	Yelenis	0	0	1	1
15601	15601	15601	15601	15601	15601	15601	15601	15601	15601	15601	15601	15601	Yellow	0	0	1	1
15602	15602	15602	15602	15602	15602	15602	15602	15602	15602	15602	15602	15602	YellowMellow	11	1	2	14
15603	15603	15603	15603	15603	15603	15603	15603	15603	15603	15603	15603	15603	Yes	13	3	8	24
15604	15604	15604	15604	15604	15604	15604	15604	15604	15604	15604	15604	15604	Yesenia	1	0	0	1
15605	15605	15605	15605	15605	15605	15605	15605	15605	15605	15605	15605	15605	Yess	2	0	4	6
15606	15606	15606	15606	15606	15606	15606	15606	15606	15606	15606	15606	15606	Yesss	3	0	1	4
15607	15607	15607	15607	15607	15607	15607	15607	15607	15607	15607	15607	15607	Yesterday	1	0	1	2
15608	15608	15608	15608	15608	15608	15608	15608	15608	15608	15608	15608	15608	Yet	0	0	1	1
15609	15609	15609	15609	15609	15609	15609	15609	15609	15609	15609	15609	15609	YikYak	0	1	1	2
15610	15610	15610	15610	15610	15610	15610	15610	15610	15610	15610	15610	15610	Yo	93	58	68	219
15611	15611	15611	15611	15611	15611	15611	15611	15611	15611	15611	15611	15611	Yo-ten-go-un	0	0	1	1
15612	15612	15612	15612	15612	15612	15612	15612	15612	15612	15612	15612	15612	Yoga	0	0	1	1
15613	15613	15613	15613	15613	15613	15613	15613	15613	15613	15613	15613	15613	Yolli	1	0	0	1
15614	15614	15614	15614	15614	15614	15614	15614	15614	15614	15614	15614	15614	Yoooooo	0	1	0	1
15615	15615	15615	15615	15615	15615	15615	15615	15615	15615	15615	15615	15615	Yor	1	0	0	1
15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	York	4	0	3	7
15617	15617	15617	15617	15617	15617	15617	15617	15617	15617	15617	15617	15617	You	41	20	30	91
15618	15618	15618	15618	15618	15618	15618	15618	15618	15618	15618	15618	15618	YouNow	2	1	3	6
15619	15619	15619	15619	15619	15619	15619	15619	15619	15619	15619	15619	15619	YouTube	1	0	1	2
15620	15620	15620	15620	15620	15620	15620	15620	15620	15620	15620	15620	15620	YouTuber	0	0	1	1
15621	15621	15621	15621	15621	15621	15621	15621	15621	15621	15621	15621	15621	YouTubers	2	1	1	4
15622	15622	15622	15622	15622	15622	15622	15622	15622	15622	15622	15622	15622	Youfest	0	0	1	1
15623	15623	15623	15623	15623	15623	15623	15623	15623	15623	15623	15623	15623	Young	1	0	0	1
15624	15624	15624	15624	15624	15624	15624	15624	15624	15624	15624	15624	15624	Your	5	0	5	10
15625	15625	15625	15625	15625	15625	15625	15625	15625	15625	15625	15625	15625	Yourself	1	0	0	1
15626	15626	15626	15626	15626	15626	15626	15626	15626	15626	15626	15626	15626	Youtube	3	1	1	5
15627	15627	15627	15627	15627	15627	15627	15627	15627	15627	15627	15627	15627	Youtuber	3	4	1	8
15628	15628	15628	15628	15628	15628	15628	15628	15628	15628	15628	15628	15628	Youtubers	6	0	2	8
15629	15629	15629	15629	15629	15629	15629	15629	15629	15629	15629	15629	15629	Yuck	0	7	1	8
15630	15630	15630	15630	15630	15630	15630	15630	15630	15630	15630	15630	15630	Yuju	1	0	0	1
15631	15631	15631	15631	15631	15631	15631	15631	15631	15631	15631	15631	15631	Yummy	1	0	0	1
15632	15632	15632	15632	15632	15632	15632	15632	15632	15632	15632	15632	15632	Yyy	1	0	0	1
15633	15633	15633	15633	15633	15633	15633	15633	15633	15633	15633	15633	15633	Z	1	3	1	5
15634	15634	15634	15634	15634	15634	15634	15634	15634	15634	15634	15634	15634	Z4E	16	0	10	26
15635	15635	15635	15635	15635	15635	15635	15635	15635	15635	15635	15635	15635	ZARCORT	19	1	21	41
15636	15636	15636	15636	15636	15636	15636	15636	15636	15636	15636	15636	15636	ZAS	1	0	0	1
15637	15637	15637	15637	15637	15637	15637	15637	15637	15637	15637	15637	15637	ZB4E	0	0	1	1
15638	15638	15638	15638	15638	15638	15638	15638	15638	15638	15638	15638	15638	ZELANDA	1	0	0	1
15639	15639	15639	15639	15639	15639	15639	15639	15639	15639	15639	15639	15639	ZG4E	1	0	3	4
15640	15640	15640	15640	15640	15640	15640	15640	15640	15640	15640	15640	15640	ZODIACS	1	0	0	1
15641	15641	15641	15641	15641	15641	15641	15641	15641	15641	15641	15641	15641	ZOL	1	0	3	4
15642	15642	15642	15642	15642	15642	15642	15642	15642	15642	15642	15642	15642	ZOMBER	73	8	53	134
15643	15643	15643	15643	15643	15643	15643	15643	15643	15643	15643	15643	15643	ZOMBERS	12	0	2	14
15644	15644	15644	15644	15644	15644	15644	15644	15644	15644	15644	15644	15644	ZOMBIDIRECTO	4	0	0	4
15645	15645	15645	15645	15645	15645	15645	15645	15645	15645	15645	15645	15645	ZOMBIES	7	0	4	11
15646	15646	15646	15646	15646	15646	15646	15646	15646	15646	15646	15646	15646	ZOMBILIKE	1	0	0	1
15647	15647	15647	15647	15647	15647	15647	15647	15647	15647	15647	15647	15647	ZOMBILIKES	1	0	0	1
15648	15648	15648	15648	15648	15648	15648	15648	15648	15648	15648	15648	15648	ZOÉ	1	0	0	1
15649	15649	15649	15649	15649	15649	15649	15649	15649	15649	15649	15649	15649	ZUCCHERO	1	0	0	1
15650	15650	15650	15650	15650	15650	15650	15650	15650	15650	15650	15650	15650	Zacatecas	1	0	0	1
15651	15651	15651	15651	15651	15651	15651	15651	15651	15651	15651	15651	15651	Zaida	0	0	1	1
15652	15652	15652	15652	15652	15652	15652	15652	15652	15652	15652	15652	15652	Zapatos	6	0	1	7
15653	15653	15653	15653	15653	15653	15653	15653	15653	15653	15653	15653	15653	Zapatos-	1	0	0	1
15654	15654	15654	15654	15654	15654	15654	15654	15654	15654	15654	15654	15654	Zapiiiii	0	1	0	1
15655	15655	15655	15655	15655	15655	15655	15655	15655	15655	15655	15655	15655	Zar	0	0	1	1
15656	15656	15656	15656	15656	15656	15656	15656	15656	15656	15656	15656	15656	Zarcort	10	1	6	17
15657	15657	15657	15657	15657	15657	15657	15657	15657	15657	15657	15657	15657	Ze	1	0	0	1
15658	15658	15658	15658	15658	15658	15658	15658	15658	15658	15658	15658	15658	Zelanda	0	1	1	2
15659	15659	15659	15659	15659	15659	15659	15659	15659	15659	15659	15659	15659	Zendaya	1	0	0	1
15660	15660	15660	15660	15660	15660	15660	15660	15660	15660	15660	15660	15660	Zepp	0	0	1	1
15661	15661	15661	15661	15661	15661	15661	15661	15661	15661	15661	15661	15661	Zeroooo	0	0	1	1
15662	15662	15662	15662	15662	15662	15662	15662	15662	15662	15662	15662	15662	Zeus	0	0	1	1
15663	15663	15663	15663	15663	15663	15663	15663	15663	15663	15663	15663	15663	Zidane	0	0	1	1
15664	15664	15664	15664	15664	15664	15664	15664	15664	15664	15664	15664	15664	Zip	0	0	1	1
15665	15665	15665	15665	15665	15665	15665	15665	15665	15665	15665	15665	15665	Zol	18	0	9	27
15666	15666	15666	15666	15666	15666	15666	15666	15666	15666	15666	15666	15666	Zombe	1	0	0	1
15667	15667	15667	15667	15667	15667	15667	15667	15667	15667	15667	15667	15667	Zombeis	1	0	0	1
15668	15668	15668	15668	15668	15668	15668	15668	15668	15668	15668	15668	15668	Zomber	47	2	33	82
15669	15669	15669	15669	15669	15669	15669	15669	15669	15669	15669	15669	15669	ZomberRetuits	0	0	1	1
15670	15670	15670	15670	15670	15670	15670	15670	15670	15670	15670	15670	15670	ZomberSquad	1	0	0	1
15671	15671	15671	15671	15671	15671	15671	15671	15671	15671	15671	15671	15671	Zombers	138	10	62	210
15672	15672	15672	15672	15672	15672	15672	15672	15672	15672	15672	15672	15672	ZombiFavs	0	0	1	1
15673	15673	15673	15673	15673	15673	15673	15673	15673	15673	15673	15673	15673	Zombibers	0	0	1	1
15674	15674	15674	15674	15674	15674	15674	15674	15674	15674	15674	15674	15674	Zombie	3	0	3	6
15675	15675	15675	15675	15675	15675	15675	15675	15675	15675	15675	15675	15675	Zombies	5	1	1	7
15676	15676	15676	15676	15676	15676	15676	15676	15676	15676	15676	15676	15676	Zona	1	0	0	1
15677	15677	15677	15677	15677	15677	15677	15677	15677	15677	15677	15677	15677	Zorman	0	0	1	1
15678	15678	15678	15678	15678	15678	15678	15678	15678	15678	15678	15678	15678	Zoé	1	0	1	2
15679	15679	15679	15679	15679	15679	15679	15679	15679	15679	15679	15679	15679	Zumba	3	1	1	5
15680	15680	15680	15680	15680	15680	15680	15680	15680	15680	15680	15680	15680	[	5	1	0	6
15681	15681	15681	15681	15681	15681	15681	15681	15681	15681	15681	15681	15681	\	2	0	3	5
15682	15682	15682	15682	15682	15682	15682	15682	15682	15682	15682	15682	15682	]	3	1	0	4
15683	15683	15683	15683	15683	15683	15683	15683	15683	15683	15683	15683	15683	])	1	0	0	1
15684	15684	15684	15684	15684	15684	15684	15684	15684	15684	15684	15684	15684	^	3	0	1	4
15685	15685	15685	15685	15685	15685	15685	15685	15685	15685	15685	15685	15685	^.^	10	1	0	11
15686	15686	15686	15686	15686	15686	15686	15686	15686	15686	15686	15686	15686	^^	76	2	40	118
15687	15687	15687	15687	15687	15687	15687	15687	15687	15687	15687	15687	15687	^^🎵🎶	1	0	0	1
15688	15688	15688	15688	15688	15688	15688	15688	15688	15688	15688	15688	15688	^^🐤	1	0	0	1
15689	15689	15689	15689	15689	15689	15689	15689	15689	15689	15689	15689	15689	^^😍	1	0	0	1
15690	15690	15690	15690	15690	15690	15690	15690	15690	15690	15690	15690	15690	__	0	0	1	1
15691	15691	15691	15691	15691	15691	15691	15691	15691	15691	15691	15691	15691	__-	1	0	0	1
15692	15692	15692	15692	15692	15692	15692	15692	15692	15692	15692	15692	15692	____________	0	0	1	1
15693	15693	15693	15693	15693	15693	15693	15693	15693	15693	15693	15693	15693	_najwaa	1	0	0	1
15694	15694	15694	15694	15694	15694	15694	15694	15694	15694	15694	15694	15694	a	1620	659	1072	3351
15695	15695	15695	15695	15695	15695	15695	15695	15695	15695	15695	15695	15695	aaaaaaahhhhh	0	1	0	1
15696	15696	15696	15696	15696	15696	15696	15696	15696	15696	15696	15696	15696	aah	0	0	1	1
15697	15697	15697	15697	15697	15697	15697	15697	15697	15697	15697	15697	15697	aahh	1	0	0	1
15698	15698	15698	15698	15698	15698	15698	15698	15698	15698	15698	15698	15698	aalieron	1	0	0	1
15699	15699	15699	15699	15699	15699	15699	15699	15699	15699	15699	15699	15699	aaron	1	0	0	1
15700	15700	15700	15700	15700	15700	15700	15700	15700	15700	15700	15700	15700	abajito	1	0	0	1
15701	15701	15701	15701	15701	15701	15701	15701	15701	15701	15701	15701	15701	abajo	6	1	5	12
15702	15702	15702	15702	15702	15702	15702	15702	15702	15702	15702	15702	15702	abajoo	1	0	0	1
15703	15703	15703	15703	15703	15703	15703	15703	15703	15703	15703	15703	15703	abanderadas	0	0	1	1
15704	15704	15704	15704	15704	15704	15704	15704	15704	15704	15704	15704	15704	abandonada	0	0	1	1
15705	15705	15705	15705	15705	15705	15705	15705	15705	15705	15705	15705	15705	abandonado	0	1	0	1
15706	15706	15706	15706	15706	15706	15706	15706	15706	15706	15706	15706	15706	abandonaste	0	1	0	1
15707	15707	15707	15707	15707	15707	15707	15707	15707	15707	15707	15707	15707	abandono	0	1	1	2
15708	15708	15708	15708	15708	15708	15708	15708	15708	15708	15708	15708	15708	abanico	0	1	0	1
15709	15709	15709	15709	15709	15709	15709	15709	15709	15709	15709	15709	15709	abanicos	0	0	1	1
15710	15710	15710	15710	15710	15710	15710	15710	15710	15710	15710	15710	15710	abarrotado	0	0	1	1
15711	15711	15711	15711	15711	15711	15711	15711	15711	15711	15711	15711	15711	abc	0	1	0	1
15712	15712	15712	15712	15712	15712	15712	15712	15712	15712	15712	15712	15712	abdelzumba	1	0	2	3
15713	15713	15713	15713	15713	15713	15713	15713	15713	15713	15713	15713	15713	abdominales	0	0	1	1
15714	15714	15714	15714	15714	15714	15714	15714	15714	15714	15714	15714	15714	aber	0	0	1	1
15715	15715	15715	15715	15715	15715	15715	15715	15715	15715	15715	15715	15715	abia	1	1	0	2
15716	15716	15716	15716	15716	15716	15716	15716	15716	15716	15716	15716	15716	abierta	0	2	0	2
15717	15717	15717	15717	15717	15717	15717	15717	15717	15717	15717	15717	15717	abiertas	1	0	2	3
15718	15718	15718	15718	15718	15718	15718	15718	15718	15718	15718	15718	15718	abierto	2	0	1	3
15719	15719	15719	15719	15719	15719	15719	15719	15719	15719	15719	15719	15719	abiertos	7	0	1	8
15720	15720	15720	15720	15720	15720	15720	15720	15720	15720	15720	15720	15720	abla	0	0	1	1
15721	15721	15721	15721	15721	15721	15721	15721	15721	15721	15721	15721	15721	ablanda	1	0	0	1
15722	15722	15722	15722	15722	15722	15722	15722	15722	15722	15722	15722	15722	ablande	0	1	0	1
15723	15723	15723	15723	15723	15723	15723	15723	15723	15723	15723	15723	15723	ablando	0	0	1	1
15724	15724	15724	15724	15724	15724	15724	15724	15724	15724	15724	15724	15724	ablar	1	0	1	2
15725	15725	15725	15725	15725	15725	15725	15725	15725	15725	15725	15725	15725	ablas	1	1	0	2
15726	15726	15726	15726	15726	15726	15726	15726	15726	15726	15726	15726	15726	able	1	2	1	4
15727	15727	15727	15727	15727	15727	15727	15727	15727	15727	15727	15727	15727	ablo	0	1	0	1
15728	15728	15728	15728	15728	15728	15728	15728	15728	15728	15728	15728	15728	aboard	1	0	0	1
15729	15729	15729	15729	15729	15729	15729	15729	15729	15729	15729	15729	15729	abogado	1	1	0	2
15730	15730	15730	15730	15730	15730	15730	15730	15730	15730	15730	15730	15730	abordo	1	0	0	1
15731	15731	15731	15731	15731	15731	15731	15731	15731	15731	15731	15731	15731	about	27	18	27	72
15732	15732	15732	15732	15732	15732	15732	15732	15732	15732	15732	15732	15732	above	0	1	0	1
15733	15733	15733	15733	15733	15733	15733	15733	15733	15733	15733	15733	15733	abra	1	0	0	1
15734	15734	15734	15734	15734	15734	15734	15734	15734	15734	15734	15734	15734	abraham	1	0	0	1
15735	15735	15735	15735	15735	15735	15735	15735	15735	15735	15735	15735	15735	abran	1	1	1	3
15736	15736	15736	15736	15736	15736	15736	15736	15736	15736	15736	15736	15736	abras	1	0	0	1
15737	15737	15737	15737	15737	15737	15737	15737	15737	15737	15737	15737	15737	abraza	0	0	1	1
15738	15738	15738	15738	15738	15738	15738	15738	15738	15738	15738	15738	15738	abrazo	2	0	2	4
15739	15739	15739	15739	15739	15739	15739	15739	15739	15739	15739	15739	15739	abrazos	2	0	1	3
15740	15740	15740	15740	15740	15740	15740	15740	15740	15740	15740	15740	15740	abrazote	1	0	0	1
15741	15741	15741	15741	15741	15741	15741	15741	15741	15741	15741	15741	15741	abre	0	2	2	4
15742	15742	15742	15742	15742	15742	15742	15742	15742	15742	15742	15742	15742	abren	0	1	1	2
15743	15743	15743	15743	15743	15743	15743	15743	15743	15743	15743	15743	15743	abres	1	1	0	2
15744	15744	15744	15744	15744	15744	15744	15744	15744	15744	15744	15744	15744	abril	2	0	3	5
15745	15745	15745	15745	15745	15745	15745	15745	15745	15745	15745	15745	15745	abrimos	2	1	4	7
15746	15746	15746	15746	15746	15746	15746	15746	15746	15746	15746	15746	15746	abrir	3	1	6	10
15747	15747	15747	15747	15747	15747	15747	15747	15747	15747	15747	15747	15747	abriremos	1	0	0	1
15748	15748	15748	15748	15748	15748	15748	15748	15748	15748	15748	15748	15748	abrirla	0	1	0	1
15749	15749	15749	15749	15749	15749	15749	15749	15749	15749	15749	15749	15749	abrirmelos	0	0	1	1
15750	15750	15750	15750	15750	15750	15750	15750	15750	15750	15750	15750	15750	abrió	2	0	1	3
15751	15751	15751	15751	15751	15751	15751	15751	15751	15751	15751	15751	15751	abro	1	0	0	1
15752	15752	15752	15752	15752	15752	15752	15752	15752	15752	15752	15752	15752	abrocharla	1	0	0	1
15753	15753	15753	15753	15753	15753	15753	15753	15753	15753	15753	15753	15753	absolute	1	0	0	1
15754	15754	15754	15754	15754	15754	15754	15754	15754	15754	15754	15754	15754	absolutely	1	1	0	2
15755	15755	15755	15755	15755	15755	15755	15755	15755	15755	15755	15755	15755	absoluto	0	0	1	1
15756	15756	15756	15756	15756	15756	15756	15756	15756	15756	15756	15756	15756	absorbe	1	0	0	1
15757	15757	15757	15757	15757	15757	15757	15757	15757	15757	15757	15757	15757	abt	2	5	1	8
15758	15758	15758	15758	15758	15758	15758	15758	15758	15758	15758	15758	15758	abu	1	2	1	4
15759	15759	15759	15759	15759	15759	15759	15759	15759	15759	15759	15759	15759	abuela	7	2	1	10
15760	15760	15760	15760	15760	15760	15760	15760	15760	15760	15760	15760	15760	abuelita	2	0	0	2
15761	15761	15761	15761	15761	15761	15761	15761	15761	15761	15761	15761	15761	abuelo	2	1	0	3
15762	15762	15762	15762	15762	15762	15762	15762	15762	15762	15762	15762	15762	abuelos	1	0	0	1
15763	15763	15763	15763	15763	15763	15763	15763	15763	15763	15763	15763	15763	abujero	0	1	0	1
15764	15764	15764	15764	15764	15764	15764	15764	15764	15764	15764	15764	15764	abundancia	2	0	0	2
15765	15765	15765	15765	15765	15765	15765	15765	15765	15765	15765	15765	15765	aburren	1	1	1	3
15766	15766	15766	15766	15766	15766	15766	15766	15766	15766	15766	15766	15766	aburri	0	1	0	1
15767	15767	15767	15767	15767	15767	15767	15767	15767	15767	15767	15767	15767	aburrida	0	1	2	3
15768	15768	15768	15768	15768	15768	15768	15768	15768	15768	15768	15768	15768	aburridas	1	0	0	1
15769	15769	15769	15769	15769	15769	15769	15769	15769	15769	15769	15769	15769	aburrido	0	2	1	3
15770	15770	15770	15770	15770	15770	15770	15770	15770	15770	15770	15770	15770	aburrimiento	2	1	0	3
15771	15771	15771	15771	15771	15771	15771	15771	15771	15771	15771	15771	15771	aburrirme	1	0	0	1
15772	15772	15772	15772	15772	15772	15772	15772	15772	15772	15772	15772	15772	aburriros	0	0	1	1
15773	15773	15773	15773	15773	15773	15773	15773	15773	15773	15773	15773	15773	abuso	1	0	0	1
15774	15774	15774	15774	15774	15774	15774	15774	15774	15774	15774	15774	15774	aca	1	2	2	5
15775	15775	15775	15775	15775	15775	15775	15775	15775	15775	15775	15775	15775	acaaaaa	1	0	0	1
15776	15776	15776	15776	15776	15776	15776	15776	15776	15776	15776	15776	15776	acaba	13	10	9	32
15777	15777	15777	15777	15777	15777	15777	15777	15777	15777	15777	15777	15777	acababa	1	0	0	1
15778	15778	15778	15778	15778	15778	15778	15778	15778	15778	15778	15778	15778	acabado	2	0	0	2
15779	15779	15779	15779	15779	15779	15779	15779	15779	15779	15779	15779	15779	acabados	0	0	1	1
15780	15780	15780	15780	15780	15780	15780	15780	15780	15780	15780	15780	15780	acabala	0	0	1	1
15781	15781	15781	15781	15781	15781	15781	15781	15781	15781	15781	15781	15781	acabamos	0	1	0	1
15782	15782	15782	15782	15782	15782	15782	15782	15782	15782	15782	15782	15782	acaban	2	3	6	11
15783	15783	15783	15783	15783	15783	15783	15783	15783	15783	15783	15783	15783	acabando	2	1	1	4
15784	15784	15784	15784	15784	15784	15784	15784	15784	15784	15784	15784	15784	acabao	0	1	0	1
